timestamp,open,high,low,close,market_cap,volume
2025-03-25 16:00:00,87772.72551391833,87772.72551391833,87772.72551391833,87772.72551391833,1740872306923.125,29162434947.779037
2025-03-25 17:00:00,87826.12190670078,87826.12190670078,87826.12190670078,87826.12190670078,1742571895969.3389,26082227545.604538
2025-03-25 18:00:00,87974.75685468162,87974.75685468162,87974.75685468162,87974.75685468162,1745366378961.9204,30932019959.585617
2025-03-25 19:00:00,87960.9259253167,87960.9259253167,87960.9259253167,87960.9259253167,1745262195697.1592,27573940600.01937
2025-03-25 20:00:00,88199.60526776778,88199.60526776778,88199.60526776778,88199.60526776778,1750818625619.0615,24946108986.757996
2025-03-25 21:00:00,87936.51137016094,87936.51137016094,87936.51137016094,87936.51137016094,1744830190987.4487,28767014614.652634
2025-03-25 22:00:00,87741.71106058777,87741.71106058777,87741.71106058777,87741.71106058777,1740968686889.7048,30411274069.074875
2025-03-25 23:00:00,87321.36793603227,87321.36793603227,87321.36793603227,87321.36793603227,1732643281821.4788,30504107048.060806
2025-03-26 00:00:00,87424.06865781397,87424.06865781397,87424.06865781397,87424.06865781397,1736444530990.2063,30282779550.730293
2025-03-26 01:00:00,87647.88550868542,87647.88550868542,87647.88550868542,87647.88550868542,1739174319063.499,28962261867.249687
2025-03-26 02:00:00,87874.30791795647,87874.30791795647,87874.30791795647,87874.30791795647,1742808792399.2605,25975886041.639935
2025-03-26 03:00:00,87371.3491304742,87371.3491304742,87371.3491304742,87371.3491304742,1734233561901.287,29665357950.451767
2025-03-26 04:00:00,87205.4427253819,87205.4427253819,87205.4427253819,87205.4427253819,1730413717912.4695,29363130008.35759
2025-03-26 05:00:00,87334.3860075193,87334.3860075193,87334.3860075193,87334.3860075193,1732578485967.9712,26289068116.125698
2025-03-26 06:00:00,87538.98447599208,87538.98447599208,87538.98447599208,87538.98447599208,1736911238937.0894,27317146531.34157
2025-03-26 07:00:00,87953.57974749732,87953.57974749732,87953.57974749732,87953.57974749732,1744882942818.411,28897456435.08485
2025-03-26 08:00:00,88159.21504635461,88159.21504635461,88159.21504635461,88159.21504635461,1749759369727.404,28383627895.402317
2025-03-26 09:00:00,87983.70142460795,87983.70142460795,87983.70142460795,87983.70142460795,1744915117149.8997,29607645894.21867
2025-03-26 10:00:00,87922.27667040464,87922.27667040464,87922.27667040464,87922.27667040464,1744565140314.6484,26818250424.260193
2025-03-26 11:00:00,88240.46256324385,88240.46256324385,88240.46256324385,88240.46256324385,1750831185408.176,26830550485.254684
2025-03-26 12:00:00,87998.8047039292,87998.8047039292,87998.8047039292,87998.8047039292,1746405672424.0217,28323994131.249474
2025-03-26 13:00:00,87795.45224485123,87795.45224485123,87795.45224485123,87795.45224485123,1741973983152.412,24568236963.751717
2025-03-26 14:00:00,87219.71294548987,87219.71294548987,87219.71294548987,87219.71294548987,1732822824687.2412,28526666987.08393
2025-03-26 15:00:00,86823.44172743564,86823.44172743564,86823.44172743564,86823.44172743564,1722186314268.7188,26849718510.173206
2025-03-26 16:00:00,86745.53174766526,86745.53174766526,86745.53174766526,86745.53174766526,1720746184854.1106,27350676632.845985
2025-03-26 17:00:00,86454.04031914235,86454.04031914235,86454.04031914235,86454.04031914235,1717233820992.4915,27296519734.135445
2025-03-26 18:00:00,86566.57610290994,86566.57610290994,86566.57610290994,86566.57610290994,1717634402682.2693,20493662541.845657
2025-03-26 19:00:00,86217.63942503363,86217.63942503363,86217.63942503363,86217.63942503363,1713126382648.927,27353673063.748257
2025-03-26 20:00:00,86625.17449589507,86625.17449589507,86625.17449589507,86625.17449589507,1719467194015.4705,25271613688.36781
2025-03-26 21:00:00,87199.42852219005,87199.42852219005,87199.42852219005,87199.42852219005,1729710808534.7258,28502305454.441372
2025-03-26 22:00:00,87150.9659589762,87150.9659589762,87150.9659589762,87150.9659589762,1729881301573.1968,25450064580.279488
2025-03-26 23:00:00,86817.98796198177,86817.98796198177,86817.98796198177,86817.98796198177,1722837475609.0845,24214995153.743797
2025-03-27 00:00:00,86913.68578612641,86913.68578612641,86913.68578612641,86913.68578612641,1724367665542.8616,25184660306.741398
2025-03-27 01:00:00,87277.52244284363,87277.52244284363,87277.52244284363,87277.52244284363,1730362247871.2178,25540194749.296482
2025-03-27 02:00:00,87484.22713450069,87484.22713450069,87484.22713450069,87484.22713450069,1735895769317.9255,25305971460.705265
2025-03-27 03:00:00,87636.52233889826,87636.52233889826,87636.52233889826,87636.52233889826,1740124145693.8254,26312739947.78807
2025-03-27 04:00:00,87684.58507410828,87684.58507410828,87684.58507410828,87684.58507410828,1739414777262.1968,21915113481.168404
2025-03-27 05:00:00,87519.00306751425,87519.00306751425,87519.00306751425,87519.00306751425,1736591615855.238,25491762300.230244
2025-03-27 06:00:00,87309.51046145338,87309.51046145338,87309.51046145338,87309.51046145338,1731829225219.1519,25530606156.562138
2025-03-27 07:00:00,87382.68434468325,87382.68434468325,87382.68434468325,87382.68434468325,1732939615490.1362,25202804754.906918
2025-03-27 08:00:00,87426.40019335548,87426.40019335548,87426.40019335548,87426.40019335548,1734508962976.6873,20712779310.991844
2025-03-27 09:00:00,87468.52663938893,87468.52663938893,87468.52663938893,87468.52663938893,1734754227151.5154,24544348025.04745
2025-03-27 10:00:00,87517.37274800161,87517.37274800161,87517.37274800161,87517.37274800161,1736633976406.2688,24211544540.829872
2025-03-27 11:00:00,87227.42279262032,87227.42279262032,87227.42279262032,87227.42279262032,1730810660127.1055,19970067757.117313
2025-03-27 12:00:00,86886.0329308739,86886.0329308739,86886.0329308739,86886.0329308739,1724488132739.8843,25058625822.831005
2025-03-27 13:00:00,86836.77934030221,86836.77934030221,86836.77934030221,86836.77934030221,1722856496863.3748,24528416764.944305
2025-03-27 14:00:00,86311.36672144024,86311.36672144024,86311.36672144024,86311.36672144024,1709624158236.8616,24957254379.15693
2025-03-27 15:00:00,87284.7757395601,87284.7757395601,87284.7757395601,87284.7757395601,1730330016604.1394,23972308207.355747
2025-03-27 16:00:00,86951.76421649675,86951.76421649675,86951.76421649675,86951.76421649675,1726953435972.8914,21890977284.903522
2025-03-27 17:00:00,86803.87202525735,86803.87202525735,86803.87202525735,86803.87202525735,1722914049096.5818,26277064382.60975
2025-03-27 18:00:00,86901.47646822476,86901.47646822476,86901.47646822476,86901.47646822476,1726857730935.2085,26668232714.970627
2025-03-27 19:00:00,87207.48052895733,87207.48052895733,87207.48052895733,87207.48052895733,1730442164374.644,25392890315.657364
2025-03-27 20:00:00,87022.23634069061,87022.23634069061,87022.23634069061,87022.23634069061,1729429584548.8413,18760248906.758682
2025-03-27 21:00:00,87311.73452661555,87311.73452661555,87311.73452661555,87311.73452661555,1732206335787.5352,23460302474.523922
2025-03-27 22:00:00,87577.72538017163,87577.72538017163,87577.72538017163,87577.72538017163,1736644651441.304,23720111591.73468
2025-03-27 23:00:00,87305.46595898429,87305.46595898429,87305.46595898429,87305.46595898429,1733395500667.403,24355802796.690277
2025-03-28 00:00:00,87212.97468263778,87212.97468263778,87212.97468263778,87212.97468263778,1730130227423.7974,24027993322.40388
2025-03-28 01:00:00,87337.4665470881,87337.4665470881,87337.4665470881,87337.4665470881,1734187557294.3062,24072008462.965023
2025-03-28 02:00:00,87220.58974772833,87220.58974772833,87220.58974772833,87220.58974772833,1730941850542.6736,22734848954.768867
2025-03-28 03:00:00,87003.73711142981,87003.73711142981,87003.73711142981,87003.73711142981,1728490635726.9468,24173829152.53246
2025-03-28 04:00:00,86777.75784016024,86777.75784016024,86777.75784016024,86777.75784016024,1722563588370.4658,24292573153.979626
2025-03-28 05:00:00,86254.14224809303,86254.14224809303,86254.14224809303,86254.14224809303,1708048440556.8352,25569565949.290546
2025-03-28 06:00:00,86031.83128027114,86031.83128027114,86031.83128027114,86031.83128027114,1708075853872.5986,24904628300.173683
2025-03-28 07:00:00,85660.18490491247,85660.18490491247,85660.18490491247,85660.18490491247,1699690534284.8665,27060183887.73245
2025-03-28 08:00:00,85374.42563128132,85374.42563128132,85374.42563128132,85374.42563128132,1694279645149.3413,28629449112.561867
2025-03-28 09:00:00,85205.94321631963,85205.94321631963,85205.94321631963,85205.94321631963,1690860134950.1863,25107280335.88548
2025-03-28 10:00:00,85114.01221695973,85114.01221695973,85114.01221695973,85114.01221695973,1688950152070.6284,28336577807.026863
2025-03-28 11:00:00,84893.79618774568,84893.79618774568,84893.79618774568,84893.79618774568,1684035792799.1892,30691312209.554523
2025-03-28 12:00:00,85167.80064394798,85167.80064394798,85167.80064394798,85167.80064394798,1690110018898.767,30960776787.35904
2025-03-28 13:00:00,85022.1158107608,85022.1158107608,85022.1158107608,85022.1158107608,1689910559338.6191,31694388618.295437
2025-03-28 14:00:00,84996.80217812448,84996.80217812448,84996.80217812448,84996.80217812448,1685518037490.859,24547018710.769196
2025-03-28 15:00:00,84315.24214798606,84315.24214798606,84315.24214798606,84315.24214798606,1670777670689.3408,28569431407.02376
2025-03-28 16:00:00,84082.29777900936,84082.29777900936,84082.29777900936,84082.29777900936,1667101365265.9006,29194309757.628998
2025-03-28 17:00:00,83719.60743307101,83719.60743307101,83719.60743307101,83719.60743307101,1662269903234.2258,32080481521.25397
2025-03-28 18:00:00,83952.91072558291,83952.91072558291,83952.91072558291,83952.91072558291,1665658795200.269,31723164536.121426
2025-03-28 19:00:00,83827.52742896962,83827.52742896962,83827.52742896962,83827.52742896962,1663444134029.4253,31850913656.0039
2025-03-28 20:00:00,83785.9970399872,83785.9970399872,83785.9970399872,83785.9970399872,1662382277294.8867,33134399361.6655
2025-03-28 21:00:00,83762.71757013239,83762.71757013239,83762.71757013239,83762.71757013239,1662498571168.8237,31150520912.108944
2025-03-28 22:00:00,83955.84709919438,83955.84709919438,83955.84709919438,83955.84709919438,1665546505824.7458,30889634879.47576
2025-03-28 23:00:00,84478.16251367884,84478.16251367884,84478.16251367884,84478.16251367884,1675354695338.9177,30159125052.807995
2025-03-29 00:00:00,84359.46915506005,84359.46915506005,84359.46915506005,84359.46915506005,1673182800974.1038,31674486232.097313
2025-03-29 01:00:00,84356.18868046836,84356.18868046836,84356.18868046836,84356.18868046836,1673965298635.8113,32113590891.423794
2025-03-29 02:00:00,84386.77613913322,84386.77613913322,84386.77613913322,84386.77613913322,1672206530760.273,33228986108.48189
2025-03-29 03:00:00,83837.05251809006,83837.05251809006,83837.05251809006,83837.05251809006,1663189129942.287,33958910981.950394
2025-03-29 04:00:00,84173.41437233011,84173.41437233011,84173.41437233011,84173.41437233011,1670360466058.2073,31965362204.456
2025-03-29 05:00:00,84045.10988015977,84045.10988015977,84045.10988015977,84045.10988015977,1667146376777.72,31729024279.040745
2025-03-29 06:00:00,83947.40619319715,83947.40619319715,83947.40619319715,83947.40619319715,1665829230773.5962,30278010701.88614
2025-03-29 07:00:00,83744.87093314683,83744.87093314683,83744.87093314683,83744.87093314683,1662034302294.1304,29768288292.211952
2025-03-29 08:00:00,83701.85920800563,83701.85920800563,83701.85920800563,83701.85920800563,1661375068418.7527,27694297172.449863
2025-03-29 09:00:00,83894.4274576301,83894.4274576301,83894.4274576301,83894.4274576301,1664547471931.3286,23956962478.94217
2025-03-29 10:00:00,83508.44848841902,83508.44848841902,83508.44848841902,83508.44848841902,1655807729350.0527,26649358925.22473
2025-03-29 11:00:00,82953.25385473119,82953.25385473119,82953.25385473119,82953.25385473119,1647942689671.8835,26985389132.434864
2025-03-29 12:00:00,82237.62203229136,82237.62203229136,82237.62203229136,82237.62203229136,1632024826959.83,24735379076.481697
2025-03-29 13:00:00,82396.18735905731,82396.18735905731,82396.18735905731,82396.18735905731,1634161640811.5872,26555982093.003212
2025-03-29 14:00:00,82793.81582488914,82793.81582488914,82793.81582488914,82793.81582488914,1642931108944.5088,19417016939.07493
2025-03-29 15:00:00,82471.49051640474,82471.49051640474,82471.49051640474,82471.49051640474,1637657259959.5964,20954810770.309135
2025-03-29 16:00:00,82386.35050942781,82386.35050942781,82386.35050942781,82386.35050942781,1634534304998.435,17946934139.761864
2025-03-29 17:00:00,82162.685941113,82162.685941113,82162.685941113,82162.685941113,1630418125750.231,17221197057.734447
2025-03-29 18:00:00,82346.68633969543,82346.68633969543,82346.68633969543,82346.68633969543,1634108730899.2373,19850028229.505623
2025-03-29 19:00:00,82305.29496801457,82305.29496801457,82305.29496801457,82305.29496801457,1632055609119.3994,19312016224.01923
2025-03-29 20:00:00,82502.35566528513,82502.35566528513,82502.35566528513,82502.35566528513,1638599930619.5493,16813286188.595509
2025-03-29 21:00:00,82483.38479164489,82483.38479164489,82483.38479164489,82483.38479164489,1636557562693.977,15033604187.562237
2025-03-29 22:00:00,82428.14555995223,82428.14555995223,82428.14555995223,82428.14555995223,1635690766361.1018,15695008247.57511
2025-03-29 23:00:00,82311.72140355429,82311.72140355429,82311.72140355429,82311.72140355429,1634799005934.615,15940848427.445204
2025-03-30 00:00:00,82603.84608714566,82603.84608714566,82603.84608714566,82603.84608714566,1639457830515.0764,16425351535.660994
2025-03-30 01:00:00,82780.67040433415,82780.67040433415,82780.67040433415,82780.67040433415,1642064975624.0315,14780618218.299532
2025-03-30 02:00:00,82930.05815369933,82930.05815369933,82930.05815369933,82930.05815369933,1645031735594.5586,16759506724.388903
2025-03-30 03:00:00,83292.98909963878,83292.98909963878,83292.98909963878,83292.98909963878,1651864880708.025,16005427277.407228
2025-03-30 04:00:00,83066.49252905766,83066.49252905766,83066.49252905766,83066.49252905766,1648242667004.5686,17013741125.346006
2025-03-30 05:00:00,83096.07674952217,83096.07674952217,83096.07674952217,83096.07674952217,1650896033248.459,16974828693.73428
2025-03-30 06:00:00,82935.22943299318,82935.22943299318,82935.22943299318,82935.22943299318,1645646088419.1191,16979562363.455618
2025-03-30 07:00:00,83137.68269393778,83137.68269393778,83137.68269393778,83137.68269393778,1649319481804.3945,13542288596.1423
2025-03-30 08:00:00,83053.40070328081,83053.40070328081,83053.40070328081,83053.40070328081,1648064630307.8945,14733482629.306595
2025-03-30 09:00:00,83353.632024973,83353.632024973,83353.632024973,83353.632024973,1653711804165.6245,16878375000.29647
2025-03-30 10:00:00,83440.59474949405,83440.59474949405,83440.59474949405,83440.59474949405,1656620353244.022,16178605582.852652
2025-03-30 11:00:00,83108.82259101293,83108.82259101293,83108.82259101293,83108.82259101293,1649392186665.3464,15489312073.829985
2025-03-30 12:00:00,83065.56137310392,83065.56137310392,83065.56137310392,83065.56137310392,1649240115998.0708,14397939311.113218
2025-03-30 13:00:00,83038.37790704927,83038.37790704927,83038.37790704927,83038.37790704927,1647367165353.5745,11243444524.511093
2025-03-30 14:00:00,82722.57464096136,82722.57464096136,82722.57464096136,82722.57464096136,1641556303387.7725,13651506824.044409
2025-03-30 15:00:00,82758.56160404938,82758.56160404938,82758.56160404938,82758.56160404938,1643026810098.352,14478602960.729437
2025-03-30 16:00:00,82681.44287077147,82681.44287077147,82681.44287077147,82681.44287077147,1641128590239.2827,13851367081.449612
2025-03-30 17:00:00,82274.6912690196,82274.6912690196,82274.6912690196,82274.6912690196,1632427796021.68,14284291176.322014
2025-03-30 18:00:00,82514.66681903032,82514.66681903032,82514.66681903032,82514.66681903032,1636608485260.195,13904007208.309381
2025-03-30 19:00:00,82727.0691413136,82727.0691413136,82727.0691413136,82727.0691413136,1640778628611.3518,13151252766.131523
2025-03-30 20:00:00,82515.76586162791,82515.76586162791,82515.76586162791,82515.76586162791,1637616326250.196,13409475284.15382
2025-03-30 21:00:00,82553.26654935416,82553.26654935416,82553.26654935416,82553.26654935416,1637688396357.9,13066589739.365843
2025-03-30 22:00:00,82190.67408154199,82190.67408154199,82190.67408154199,82190.67408154199,1629815120963.5671,13216164733.326347
2025-03-30 23:00:00,82377.94312671632,82377.94312671632,82377.94312671632,82377.94312671632,1637086369307.5815,14523903512.3047
2025-03-31 00:00:00,82355.18824543593,82355.18824543593,82355.18824543593,82355.18824543593,1634123949304.9016,12882081645.230942
2025-03-31 01:00:00,81615.15679949729,81615.15679949729,81615.15679949729,81615.15679949729,1619067701831.0938,14234443026.572197
2025-03-31 02:00:00,81825.6051256894,81825.6051256894,81825.6051256894,81825.6051256894,1623139934583.3152,15758510826.415176
2025-03-31 03:00:00,81914.94920836002,81914.94920836002,81914.94920836002,81914.94920836002,1626603778052.5808,15793580000.77007
2025-03-31 04:00:00,81496.23755227726,81496.23755227726,81496.23755227726,81496.23755227726,1616665509030.0527,14562655156.81983
2025-03-31 05:00:00,81892.18710736942,81892.18710736942,81892.18710736942,81892.18710736942,1622456847940.5986,17710682928.742985
2025-03-31 06:00:00,82121.83919121162,82121.83919121162,82121.83919121162,82121.83919121162,1629862584253.6653,17466531939.962482
2025-03-31 07:00:00,81981.93953358226,81981.93953358226,81981.93953358226,81981.93953358226,1626666179180.0017,17121575456.241575
2025-03-31 08:00:00,81884.11109014327,81884.11109014327,81884.11109014327,81884.11109014327,1623897591992.0618,19297703978.60489
2025-03-31 09:00:00,81882.34625826216,81882.34625826216,81882.34625826216,81882.34625826216,1625555978781.3257,19926328730.74158
2025-03-31 10:00:00,81488.96451396754,81488.96451396754,81488.96451396754,81488.96451396754,1614928127964.7046,20566460536.704803
2025-03-31 11:00:00,82184.6497493072,82184.6497493072,82184.6497493072,82184.6497493072,1630105053544.833,19574300937.92419
2025-03-31 12:00:00,82227.54336233468,82227.54336233468,82227.54336233468,82227.54336233468,1630259880152.9326,21677397047.884262
2025-03-31 13:00:00,82741.55197322981,82741.55197322981,82741.55197322981,82741.55197322981,1643789190191.39,20552042118.723705
2025-03-31 14:00:00,82553.4254041944,82553.4254041944,82553.4254041944,82553.4254041944,1638328666572.0774,24441967895.806602
2025-03-31 15:00:00,83500.4896400052,83500.4896400052,83500.4896400052,83500.4896400052,1660115966490.7869,26207354985.357533
2025-03-31 16:00:00,83447.38626910759,83447.38626910759,83447.38626910759,83447.38626910759,1655403659282.4858,28775593542.998875
2025-03-31 17:00:00,83277.76436696327,83277.76436696327,83277.76436696327,83277.76436696327,1652588202678.8787,28810068175.5503
2025-03-31 18:00:00,82643.59909200664,82643.59909200664,82643.59909200664,82643.59909200664,1640220005338.9495,27059929741.824867
2025-03-31 19:00:00,83299.9810590052,83299.9810590052,83299.9810590052,83299.9810590052,1652291105689.8757,25696732383.287865
2025-03-31 20:00:00,82348.25633896062,82348.25633896062,82348.25633896062,82348.25633896062,1635852560718.4355,30464047245.949497
2025-03-31 21:00:00,82394.12780936091,82394.12780936091,82394.12780936091,82394.12780936091,1635089361987.6716,24777608865.258823
2025-03-31 22:00:00,82542.85168725922,82542.85168725922,82542.85168725922,82542.85168725922,1638065268100.6265,31419666636.569595
2025-03-31 23:00:00,82372.42496571247,82372.42496571247,82372.42496571247,82372.42496571247,1633798787966.2148,30357000546.959167
2025-04-01 00:00:00,82553.23623643283,82553.23623643283,82553.23623643283,82553.23623643283,1637630753870.8704,25563649533.896156
2025-04-01 01:00:00,82632.17739877684,82632.17739877684,82632.17739877684,82632.17739877684,1640438624964.794,26281072993.08448
2025-04-01 02:00:00,82687.62921124356,82687.62921124356,82687.62921124356,82687.62921124356,1641312696168.2913,25615350269.83096
2025-04-01 03:00:00,83099.7132171393,83099.7132171393,83099.7132171393,83099.7132171393,1647827683654.8228,28329740730.40455
2025-04-01 04:00:00,82938.776894528,82938.776894528,82938.776894528,82938.776894528,1645464237452.5964,28432388359.392963
2025-04-01 05:00:00,83037.21355746588,83037.21355746588,83037.21355746588,83037.21355746588,1647902738187.318,24175658613.498203
2025-04-01 06:00:00,82965.36899692599,82965.36899692599,82965.36899692599,82965.36899692599,1647084862472.349,28093283099.652836
2025-04-01 07:00:00,83434.03386130522,83434.03386130522,83434.03386130522,83434.03386130522,1656500828505.6445,21063266603.44518
2025-04-01 08:00:00,83460.19817794718,83460.19817794718,83460.19817794718,83460.19817794718,1656018185696.6333,27757378813.46636
2025-04-01 09:00:00,84301.95269620928,84301.95269620928,84301.95269620928,84301.95269620928,1672666648611.1565,28489521236.196194
2025-04-01 10:00:00,84370.26093529824,84370.26093529824,84370.26093529824,84370.26093529824,1673886777363.0833,28005951192.21493
2025-04-01 11:00:00,84194.93109759485,84194.93109759485,84194.93109759485,84194.93109759485,1671667841964.8845,28505694643.86854
2025-04-01 12:00:00,83889.52404655488,83889.52404655488,83889.52404655488,83889.52404655488,1665038655185.6157,28529728833.762424
2025-04-01 13:00:00,83589.39097506716,83589.39097506716,83589.39097506716,83589.39097506716,1660631131476.4229,27412314330.22344
2025-04-01 14:00:00,83619.87350890883,83619.87350890883,83619.87350890883,83619.87350890883,1660147480030.7458,26875778658.77939
2025-04-01 15:00:00,84281.84680860782,84281.84680860782,84281.84680860782,84281.84680860782,1671784059972.967,25114148961.668224
2025-04-01 16:00:00,85311.29137218822,85311.29137218822,85311.29137218822,85311.29137218822,1692198383660.4175,24174551852.799816
2025-04-01 17:00:00,85089.10675897203,85089.10675897203,85089.10675897203,85089.10675897203,1690672888587.4946,26413732181.050247
2025-04-01 18:00:00,85253.00123334384,85253.00123334384,85253.00123334384,85253.00123334384,1692094220882.6409,29598591719.7757
2025-04-01 19:00:00,85133.05972535553,85133.05972535553,85133.05972535553,85133.05972535553,1687826679179.801,26283717606.899483
2025-04-01 20:00:00,84929.06237244017,84929.06237244017,84929.06237244017,84929.06237244017,1686033463176.7578,29534732174.078537
2025-04-01 21:00:00,85245.22438987631,85245.22438987631,85245.22438987631,85245.22438987631,1692094129551.8276,25650064898.36904
2025-04-01 22:00:00,85244.43181925929,85244.43181925929,85244.43181925929,85244.43181925929,1691907914157.5723,29355794172.034203
2025-04-01 23:00:00,85073.12003223266,85073.12003223266,85073.12003223266,85073.12003223266,1688786831339.5361,29678910840.35733
2025-04-02 00:00:00,85151.38359873935,85151.38359873935,85151.38359873935,85151.38359873935,1689879670634.6924,29670672164.87349
2025-04-02 01:00:00,84981.39412820044,84981.39412820044,84981.39412820044,84981.39412820044,1686025507206.8796,26849289307.878853
2025-04-02 02:00:00,85152.65632409418,85152.65632409418,85152.65632409418,85152.65632409418,1688803538310.2292,27105811148.298145
