timestamp,price,market_cap,volume
2025-03-26 15:04:51.003,86823.44172743564,1722186314268.7188,26849718510.173206
2025-03-26 16:01:11.211,86745.53174766526,1720746184854.1106,27350676632.845985
2025-03-26 17:04:35.693,86454.04031914235,1717233820992.4915,27296519734.135445
2025-03-26 18:04:40.575,86566.57610290994,1717634402682.2693,20493662541.845657
2025-03-26 19:04:53.403,86217.63942503363,1713126382648.927,27353673063.748257
2025-03-26 20:04:50.699,86625.17449589507,1719467194015.4705,25271613688.36781
2025-03-26 21:04:30.530,87199.42852219005,1729710808534.7258,28502305454.441372
2025-03-26 22:03:01.708,87150.9659589762,1729881301573.1968,25450064580.279488
2025-03-26 23:08:00.483,86817.98796198177,1722837475609.0845,24214995153.743797
2025-03-27 00:04:41.339,86913.68578612641,1724367665542.8616,25184660306.741398
2025-03-27 01:04:39.772,87277.52244284363,1730362247871.2178,25540194749.296482
2025-03-27 02:09:46.260,87484.22713450069,1735895769317.9255,25305971460.705265
2025-03-27 03:04:43.770,87636.52233889826,1740124145693.8254,26312739947.78807
2025-03-27 04:04:46.185,87684.58507410828,1739414777262.1968,21915113481.168404
2025-03-27 05:04:42.858,87519.00306751425,1736591615855.238,25491762300.230244
2025-03-27 06:04:50.281,87309.51046145338,1731829225219.1519,25530606156.562138
2025-03-27 07:04:20.200,87382.68434468325,1732939615490.1362,25202804754.906918
2025-03-27 08:04:47.531,87426.40019335548,1734508962976.6873,20712779310.991844
2025-03-27 09:04:29.709,87468.52663938893,1734754227151.5154,24544348025.04745
2025-03-27 10:04:51.079,87517.37274800161,1736633976406.2688,24211544540.829872
2025-03-27 11:04:44.174,87227.42279262032,1730810660127.1055,19970067757.117313
2025-03-27 12:05:55.794,86886.0329308739,1724488132739.8843,25058625822.831005
2025-03-27 13:04:47.921,86836.77934030221,1722856496863.3748,24528416764.944305
2025-03-27 14:04:51.705,86311.36672144024,1709624158236.8616,24957254379.15693
2025-03-27 15:04:46.582,87284.7757395601,1730330016604.1394,23972308207.355747
2025-03-27 16:03:56.795,86951.76421649675,1726953435972.8914,21890977284.903522
2025-03-27 17:03:15.939,86803.87202525735,1722914049096.5818,26277064382.60975
2025-03-27 18:00:50.262,86901.47646822476,1726857730935.2085,26668232714.970627
2025-03-27 19:04:43.641,87207.48052895733,1730442164374.644,25392890315.657364
2025-03-27 20:04:27.408,87022.23634069061,1729429584548.8413,18760248906.758682
2025-03-27 21:04:30.356,87311.73452661555,1732206335787.5352,23460302474.523922
2025-03-27 22:04:54.977,87577.72538017163,1736644651441.304,23720111591.73468
2025-03-27 23:04:54.348,87305.46595898429,1733395500667.403,24355802796.690277
2025-03-28 00:04:49.111,87212.97468263778,1730130227423.7974,24027993322.40388
2025-03-28 01:04:56.632,87337.4665470881,1734187557294.3062,24072008462.965023
2025-03-28 02:02:39.918,87220.58974772833,1730941850542.6736,22734848954.768867
2025-03-28 03:04:55.663,87003.73711142981,1728490635726.9468,24173829152.53246
2025-03-28 04:04:54.390,86777.75784016024,1722563588370.4658,24292573153.979626
2025-03-28 05:00:52.164,86254.14224809303,1708048440556.8352,25569565949.290546
2025-03-28 06:04:51.898,86031.83128027114,1708075853872.5986,24904628300.173683
2025-03-28 07:04:48.233,85660.18490491247,1699690534284.8665,27060183887.73245
2025-03-28 08:14:41.654,85374.42563128132,1694279645149.3413,28629449112.561867
2025-03-28 09:04:41.052,85205.94321631963,1690860134950.1863,25107280335.88548
2025-03-28 10:04:33.230,85114.01221695973,1688950152070.6284,28336577807.026863
2025-03-28 11:06:34.263,84893.79618774568,1684035792799.1892,30691312209.554523
2025-03-28 12:05:29.268,85167.80064394798,1690110018898.767,30960776787.35904
2025-03-28 13:04:45.166,85022.1158107608,1689910559338.6191,31694388618.295437
2025-03-28 14:04:57.279,84996.80217812448,1685518037490.859,24547018710.769196
2025-03-28 15:05:36.116,84315.24214798606,1670777670689.3408,28569431407.02376
2025-03-28 16:09:38.263,84082.29777900936,1667101365265.9006,29194309757.628998
2025-03-28 17:04:52.341,83719.60743307101,1662269903234.2258,32080481521.25397
2025-03-28 18:04:59.369,83952.91072558291,1665658795200.269,31723164536.121426
2025-03-28 19:01:45.297,83827.52742896962,1663444134029.4253,31850913656.0039
2025-03-28 20:04:49.903,83785.9970399872,1662382277294.8867,33134399361.6655
2025-03-28 21:04:53.861,83762.71757013239,1662498571168.8237,31150520912.108944
2025-03-28 22:00:33.322,83955.84709919438,1665546505824.7458,30889634879.47576
2025-03-28 23:09:32.102,84478.16251367884,1675354695338.9177,30159125052.807995
2025-03-29 00:05:19.465,84359.46915506005,1673182800974.1038,31674486232.097313
2025-03-29 01:01:35.919,84356.18868046836,1673965298635.8113,32113590891.423794
2025-03-29 02:04:53.256,84386.77613913322,1672206530760.273,33228986108.48189
2025-03-29 03:04:49.563,83837.05251809006,1663189129942.287,33958910981.950394
2025-03-29 04:04:58.188,84173.41437233011,1670360466058.2073,31965362204.456
2025-03-29 05:04:47.911,84045.10988015977,1667146376777.72,31729024279.040745
2025-03-29 06:04:54.229,83947.40619319715,1665829230773.5962,30278010701.88614
2025-03-29 07:05:51.176,83744.87093314683,1662034302294.1304,29768288292.211952
2025-03-29 08:01:12.023,83701.85920800563,1661375068418.7527,27694297172.449863
2025-03-29 09:04:37.758,83894.4274576301,1664547471931.3286,23956962478.94217
2025-03-29 10:04:48.310,83508.44848841902,1655807729350.0527,26649358925.22473
2025-03-29 11:04:59.066,82953.25385473119,1647942689671.8835,26985389132.434864
2025-03-29 12:04:56.240,82237.62203229136,1632024826959.83,24735379076.481697
2025-03-29 13:04:42.742,82396.18735905731,1634161640811.5872,26555982093.003212
2025-03-29 14:00:37.930,82793.81582488914,1642931108944.5088,19417016939.07493
2025-03-29 15:04:35.989,82471.49051640474,1637657259959.5964,20954810770.309135
2025-03-29 16:04:11.064,82386.35050942781,1634534304998.435,17946934139.761864
2025-03-29 17:04:47.242,82162.685941113,1630418125750.231,17221197057.734447
2025-03-29 18:04:42.267,82346.68633969543,1634108730899.2373,19850028229.505623
2025-03-29 19:07:26.735,82305.29496801457,1632055609119.3994,19312016224.01923
2025-03-29 20:08:56.150,82502.35566528513,1638599930619.5493,16813286188.595509
2025-03-29 21:04:20.736,82483.38479164489,1636557562693.977,15033604187.562237
2025-03-29 22:07:31.099,82428.14555995223,1635690766361.1018,15695008247.57511
2025-03-29 23:07:59.216,82311.72140355429,1634799005934.615,15940848427.445204
2025-03-30 00:04:55.150,82603.84608714566,1639457830515.0764,16425351535.660994
2025-03-30 01:04:32.657,82780.67040433415,1642064975624.0315,14780618218.299532
2025-03-30 02:04:34.358,82930.05815369933,1645031735594.5586,16759506724.388903
2025-03-30 03:04:38.823,83292.98909963878,1651864880708.025,16005427277.407228
2025-03-30 04:04:34.040,83066.49252905766,1648242667004.5686,17013741125.346006
2025-03-30 05:04:32.991,83096.07674952217,1650896033248.459,16974828693.73428
2025-03-30 06:04:35.220,82935.22943299318,1645646088419.1191,16979562363.455618
2025-03-30 07:00:33.863,83137.68269393778,1649319481804.3945,13542288596.1423
2025-03-30 08:04:39.130,83053.40070328081,1648064630307.8945,14733482629.306595
2025-03-30 09:04:46.751,83353.632024973,1653711804165.6245,16878375000.29647
2025-03-30 10:04:41.408,83440.59474949405,1656620353244.022,16178605582.852652
2025-03-30 11:04:41.538,83108.82259101293,1649392186665.3464,15489312073.829985
2025-03-30 12:04:44.099,83065.56137310392,1649240115998.0708,14397939311.113218
2025-03-30 13:04:43.810,83038.37790704927,1647367165353.5745,11243444524.511093
2025-03-30 14:04:38.842,82722.57464096136,1641556303387.7725,13651506824.044409
2025-03-30 15:03:09.676,82758.56160404938,1643026810098.352,14478602960.729437
2025-03-30 16:09:31.105,82681.44287077147,1641128590239.2827,13851367081.449612
2025-03-30 17:04:47.468,82274.6912690196,1632427796021.68,14284291176.322014
2025-03-30 18:09:21.132,82514.66681903032,1636608485260.195,13904007208.309381
2025-03-30 19:02:01.782,82727.0691413136,1640778628611.3518,13151252766.131523
2025-03-30 20:04:00.570,82515.76586162791,1637616326250.196,13409475284.15382
2025-03-30 21:04:47.655,82553.26654935416,1637688396357.9,13066589739.365843
2025-03-30 22:04:51.424,82190.67408154199,1629815120963.5671,13216164733.326347
2025-03-30 23:04:48.885,82377.94312671632,1637086369307.5815,14523903512.3047
2025-03-31 00:04:27.865,82355.18824543593,1634123949304.9016,12882081645.230942
2025-03-31 01:04:52.376,81615.15679949729,1619067701831.0938,14234443026.572197
2025-03-31 02:02:38.749,81825.6051256894,1623139934583.3152,15758510826.415176
2025-03-31 03:02:41.198,81914.94920836002,1626603778052.5808,15793580000.77007
2025-03-31 04:02:28.843,81496.23755227726,1616665509030.0527,14562655156.81983
2025-03-31 05:04:52.032,81892.18710736942,1622456847940.5986,17710682928.742985
2025-03-31 06:04:26.265,82121.83919121162,1629862584253.6653,17466531939.962482
2025-03-31 07:01:51.998,81981.93953358226,1626666179180.0017,17121575456.241575
2025-03-31 08:03:30.691,81884.11109014327,1623897591992.0618,19297703978.60489
2025-03-31 09:04:49.639,81882.34625826216,1625555978781.3257,19926328730.74158
2025-03-31 10:04:21.646,81488.96451396754,1614928127964.7046,20566460536.704803
2025-03-31 11:04:52.578,82184.6497493072,1630105053544.833,19574300937.92419
2025-03-31 12:04:26.791,82227.54336233468,1630259880152.9326,21677397047.884262
2025-03-31 13:05:43.149,82741.55197322981,1643789190191.39,20552042118.723705
2025-03-31 14:03:49.665,82553.4254041944,1638328666572.0774,24441967895.806602
2025-03-31 15:00:53.808,83500.4896400052,1660115966490.7869,26207354985.357533
2025-03-31 16:04:47.899,83447.38626910759,1655403659282.4858,28775593542.998875
2025-03-31 17:04:30.513,83277.76436696327,1652588202678.8787,28810068175.5503
2025-03-31 18:00:49.523,82643.59909200664,1640220005338.9495,27059929741.824867
2025-03-31 19:09:37.958,83299.9810590052,1652291105689.8757,25696732383.287865
2025-03-31 20:04:45.238,82348.25633896062,1635852560718.4355,30464047245.949497
2025-03-31 21:04:40.879,82394.12780936091,1635089361987.6716,24777608865.258823
2025-03-31 22:04:28.037,82542.85168725922,1638065268100.6265,31419666636.569595
2025-03-31 23:04:46.187,82372.42496571247,1633798787966.2148,30357000546.959167
2025-04-01 00:02:14.101,82553.23623643283,1637630753870.8704,25563649533.896156
2025-04-01 01:04:52.542,82632.17739877684,1640438624964.794,26281072993.08448
2025-04-01 02:04:44.960,82687.62921124356,1641312696168.2913,25615350269.83096
2025-04-01 03:04:44.186,83099.7132171393,1647827683654.8228,28329740730.40455
2025-04-01 04:04:36.544,82938.776894528,1645464237452.5964,28432388359.392963
2025-04-01 05:04:34.613,83037.21355746588,1647902738187.318,24175658613.498203
2025-04-01 06:04:46.868,82965.36899692599,1647084862472.349,28093283099.652836
2025-04-01 07:04:35.765,83434.03386130522,1656500828505.6445,21063266603.44518
2025-04-01 08:04:53.710,83460.19817794718,1656018185696.6333,27757378813.46636
2025-04-01 09:09:44.944,84301.95269620928,1672666648611.1565,28489521236.196194
2025-04-01 10:04:44.581,84370.26093529824,1673886777363.0833,28005951192.21493
2025-04-01 11:04:49.221,84194.93109759485,1671667841964.8845,28505694643.86854
2025-04-01 12:01:34.929,83889.52404655488,1665038655185.6157,28529728833.762424
2025-04-01 13:09:32.720,83589.39097506716,1660631131476.4229,27412314330.22344
2025-04-01 14:04:39.019,83619.87350890883,1660147480030.7458,26875778658.77939
2025-04-01 15:06:18.541,84281.84680860782,1671784059972.967,25114148961.668224
2025-04-01 16:04:48.622,85311.29137218822,1692198383660.4175,24174551852.799816
2025-04-01 17:04:45.615,85089.10675897203,1690672888587.4946,26413732181.050247
2025-04-01 18:04:56.957,85253.00123334384,1692094220882.6409,29598591719.7757
2025-04-01 19:04:40.475,85133.05972535553,1687826679179.801,26283717606.899483
2025-04-01 20:05:45.976,84929.06237244017,1686033463176.7578,29534732174.078537
2025-04-01 21:04:51.962,85245.22438987631,1692094129551.8276,25650064898.36904
2025-04-01 22:04:42.548,85244.43181925929,1691907914157.5723,29355794172.034203
2025-04-01 23:04:52.481,85073.12003223266,1688786831339.5361,29678910840.35733
2025-04-02 00:04:51.597,85151.38359873935,1689879670634.6924,29670672164.87349
2025-04-02 01:04:54.025,84981.39412820044,1686025507206.8796,26849289307.878853
2025-04-02 02:04:56.429,85152.65632409418,1688803538310.2292,27105811148.298145
2025-04-02 03:04:59.886,84728.41789937182,1683049955934.1716,29470375236.418343
2025-04-02 04:09:44.525,84650.3303317548,1679151638877.7222,29771176229.10041
2025-04-02 05:04:41.614,84580.70592294853,1677454490922.6465,30071782497.63079
2025-04-02 06:04:49.985,84083.22112364328,1669449166506.5698,27348459019.06654
2025-04-02 07:04:49.860,84126.51474147492,1670769992930.4302,30454259461.216843
2025-04-02 08:04:34.459,84416.00027025993,1674801282401.6172,27710852493.3641
2025-04-02 09:04:43.251,84665.33194165595,1680004905194.4827,27188182151.94643
2025-04-02 10:04:51.032,85021.65957232645,1686580305631.5051,28301420685.726868
2025-04-02 11:00:28.903,84844.77000604966,1687102938838.2615,29580552850.53757
2025-04-02 12:09:32.518,84597.15150833085,1679228446467.2432,27853571978.93522
2025-04-02 13:09:30.048,84938.61029698861,1687359120917.6338,29202908702.90064
2025-04-02 14:04:58.557,85461.5657413444,1695003759397.5286,30699382150.49999
2025-04-02 15:07:35.023,86036.13444049208,1705431005727.5532,27512255878.855892
2025-04-02 16:09:25.304,86617.24415685238,1721128316534.6167,27171501037.532825
2025-04-02 17:04:57.119,87106.00781966242,1726775057382.305,32926776948.43761
2025-04-02 18:03:23.992,86612.92096605808,1718948607973.5908,34221437172.359905
2025-04-02 19:04:56.151,86317.97978903714,1712942901753.8013,34186846761.148643
2025-04-02 20:04:30.944,86412.29967901438,1714415914199.1282,32987667240.442547
2025-04-02 21:02:08.126,85654.66996320832,1699871882019.431,34110652032.56304
2025-04-02 22:04:58.273,84604.64636587836,1682231789872.079,45519488380.77094
2025-04-02 23:05:43.323,82670.64635520295,1642995522133.0803,45940274232.67593
2025-04-03 00:00:33.025,82526.4221526433,1637358764747.381,46332905657.77597
2025-04-03 01:04:57.817,83067.24275015933,1647837096555.4202,51076854220.90282
2025-04-03 02:04:49.283,83776.68744254543,1663592938437.6272,42315560971.23392
2025-04-03 03:03:06.659,83783.75496624704,1662196658801.6152,41750845130.14617
2025-04-03 04:04:32.946,83487.8420491959,1656585570074.6348,55299429663.012985
2025-04-03 05:04:24.002,83564.27184811681,1658287022920.429,53540608356.10901
2025-04-03 06:04:54.873,83409.39729897068,1655664599679.575,53122166406.67223
2025-04-03 07:04:36.116,83003.67579388311,1649006838122.5945,56313501453.10708
2025-04-03 08:03:27.563,83494.99176119595,1656528532296.4492,55357023269.36049
2025-04-03 09:04:53.534,83710.89586871512,1659142417815.4355,56720133153.202965
2025-04-03 10:02:13.103,83575.16343053042,1659441187689.0254,55899600175.60965
2025-04-03 11:04:34.260,83230.13519692069,1652456888779.9253,51495134756.62141
2025-04-03 12:04:25.956,83050.51017309572,1648503520181.4963,56425696776.94176
2025-04-03 13:07:16.129,81957.14755593218,1625196409962.2832,54319722448.73375
2025-04-03 14:09:22.246,81974.59932693769,1629460709637.7878,57834038924.678764
2025-04-03 15:07:10.424,81476.42191638195,1617785555469.2476,51926673213.41304
2025-04-03 16:09:41.555,82305.22481184445,1628450479858.025,55195286275.6087
2025-04-03 17:04:45.474,81831.40669422467,1622084897588.2407,50688817892.279816
2025-04-03 18:04:56.196,81883.96787174862,1623308109682.353,50844411993.05212
2025-04-03 19:04:23.432,82023.69651873449,1627264862788.4421,44281574929.73047
2025-04-03 20:04:39.573,82010.58295485632,1627677257083.6777,52805518321.396484
2025-04-03 21:04:54.534,82337.19466168135,1635086810109.0522,44053575615.33363
2025-04-03 22:04:26.624,82763.14038772575,1640771914359.8186,43974747542.62464
2025-04-03 23:04:50.984,82654.29602655036,1640610411811.1997,40608919507.91365
2025-04-04 00:05:40.782,83208.52796536,1649883020931.6636,32092092444.889397
2025-04-04 01:04:43.728,83029.72559074209,1646666144705.237,30294579708.361736
2025-04-04 02:04:47.660,82676.67638736672,1641567684702.9478,36932660154.353065
2025-04-04 03:04:33.317,82870.73001816859,1643076446664.5627,36108484208.3857
2025-04-04 04:04:43.226,82793.26810143121,1643236784548.1006,32604011035.783726
2025-04-04 05:04:52.661,82709.74394735025,1641406971551.437,32784685540.304333
2025-04-04 06:08:04.340,83155.70194321594,1651068040645.0764,33439094927.153805
2025-04-04 07:04:33.552,83064.77766424145,1647752382555.4014,31722484736.03644
2025-04-04 08:04:50.551,84003.03159736587,1666395756766.055,25975259865.24822
2025-04-04 09:04:49.047,84375.94429798229,1674379018579.1582,37319407427.940384
2025-04-04 10:04:35.357,84613.64673947358,1680321724115.9402,37409909039.35253
2025-04-04 11:04:36.527,82548.3231829159,1637997289664.3364,38789591437.493645
2025-04-04 12:02:51.787,82701.99933626983,1637966658358.8079,43376683679.573105
2025-04-04 13:02:03.133,82809.93939073119,1643952888890.9731,39273633804.04626
2025-04-04 14:09:32.286,83238.43488678202,1652459275756.9006,40595155718.21919
2025-04-04 15:09:36.258,83111.34435575195,1649150655984.3906,44740397833.26715
2025-04-04 16:05:00.114,82881.13400156828,1643589145412.7842,45767666718.51474
2025-04-04 17:04:54.284,83345.06970919853,1653868009217.0232,46534525608.73695
2025-04-04 18:03:53.933,84430.20296834389,1675310985275.4434,47400773794.68037
2025-04-04 19:04:58.705,83881.50017713505,1664292537846.835,48675948167.99212
2025-04-04 20:04:40.257,84003.03688086948,1665064890775.585,48685504659.56455
2025-04-04 21:07:01.180,83997.83057459719,1667135112496.8494,48023269375.297325
2025-04-04 22:04:52.147,84162.25073278768,1670232776289.1284,45564894603.32469
2025-04-04 23:04:43.435,84032.71900547225,1667761443139.5173,47469588650.659355
2025-04-05 00:06:50.663,83733.5293123474,1664077710046.412,44828705325.184166
2025-04-05 01:04:30.834,83784.56595678756,1661136573619.2065,45482265480.65607
2025-04-05 02:04:50.860,83958.723779881,1665779848251.5137,43149683403.38114
2025-04-05 03:04:35.072,83944.75551931879,1665499239892.37,44699029103.63448
2025-04-05 04:07:37.484,83616.73180229477,1660890159981.8696,45219603364.917305
2025-04-05 05:04:42.964,83658.77387416866,1658667926625.296,43037300008.586945
2025-04-05 06:04:43.450,83674.19259061506,1660313847060.5244,42415941851.523346
2025-04-05 07:04:46.421,83455.56861802349,1655444735653.7097,44312245416.114044
2025-04-05 08:04:41.783,83491.71149443637,1656420608366.4924,33860477897.633312
2025-04-05 09:04:49.330,83508.26233301332,1657545138102.1836,41538289934.712616
2025-04-05 10:04:55.829,83853.69411353327,1664225129899.6172,37442119183.05279
2025-04-05 11:09:36.812,83642.02603878912,1659506332930.3186,34124195355.40144
2025-04-05 12:09:25.025,83422.40556286192,1655557121183.4924,33090733070.581554
2025-04-05 13:02:26.968,83241.35572383246,1651719441848.9387,28826016518.12049
2025-04-05 14:04:54.912,82718.10761381598,1639591895249.8018,25381767510.22837
